,URL,HomeTeam,AwayTeam,Quarter,SecLeft,HomePlay,AwayPlay,HomeScore,AwayScore,Shooter,ShotType,ShotOutcome,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType
183,04210LAC,LAC,GSW,2,246,,Personal foul by S. Gilgeous-Alexander (drawn by K. Thompson),43,49,,,,,personal,S. Gilgeous-Alexander ,K. Thompson ,,,,,,,,,
184,04210LAC,LAC,GSW,2,246,,K. Thompson makes free throw 1 of 2,43,50,,,,,,,,,,K. Thompson ,1,1 of 2,,,,
185,04210LAC,LAC,GSW,2,246,L. Williams enters the game for S. Gilgeous-Alexander,,43,50,,,,,,,,,,,,,L. Williams - LAC,S. Gilgeous-Alexander - LAC,,
186,04210LAC,LAC,GSW,2,246,,K. Thompson makes free throw 2 of 2,43,51,,,,,,,,,,K. Thompson ,1,2 of 2,,,,
187,04210LAC,LAC,GSW,2,228,J. Green misses 2-pt hook shot from 4 ft,,43,51,J. Green ,2.0,0,,,,,,,,,,,,,
188,04210LAC,LAC,GSW,2,224,,Defensive rebound by K. Durant,43,51,,,,,,,,K. Durant ,defensive,,,,,,,
189,04210LAC,LAC,GSW,2,224,,Shooting foul by L. Williams (drawn by K. Durant),43,51,,,,,shooting,L. Williams ,K. Durant ,,,,,,,,,
190,04210LAC,LAC,GSW,2,224,,K. Durant makes free throw 1 of 2,43,52,,,,,,,,,,K. Durant ,1,1 of 2,,,,
191,04210LAC,LAC,GSW,2,224,,K. Durant makes free throw 2 of 2,43,53,,,,,,,,,,K. Durant ,1,2 of 2,,,,
192,04210LAC,LAC,GSW,2,213,Shooting foul by D. Green (drawn by L. Williams),,43,53,,,,,shooting,D. Green ,L. Williams ,,,,,,,,,
193,04210LAC,LAC,GSW,2,213,L. Williams makes free throw 1 of 2,,44,53,,,,,,,,,,L. Williams ,1,1 of 2,,,,
194,04210LAC,LAC,GSW,2,213,L. Williams makes free throw 2 of 2,,45,53,,,,,,,,,,L. Williams ,1,2 of 2,,,,
195,04210LAC,LAC,GSW,2,191,,A. Iguodala misses 3-pt jump shot from 28 ft,45,53,A. Iguodala ,3.0,0,,,,,,,,,,,,,
196,04210LAC,LAC,GSW,2,188,Defensive rebound by P. Beverley,,45,53,,,,,,,,P. Beverley ,defensive,,,,,,,
197,04210LAC,LAC,GSW,2,181,L. Williams misses 3-pt jump shot from 29 ft,,45,53,L. Williams ,3.0,0,,,,,,,,,,,,,
198,04210LAC,LAC,GSW,2,178,,Defensive rebound by S. Curry,45,53,,,,,,,,S. Curry ,defensive,,,,,,,
199,04210LAC,LAC,GSW,2,170,,K. Thompson makes 2-pt jump shot from 18 ft (assist by A. Iguodala),45,55,K. Thompson ,2.0,1,,,,,,,,,,,,,
200,04210LAC,LAC,GSW,2,159,D. Gallinari misses 3-pt jump shot from 26 ft,,45,55,D. Gallinari ,3.0,0,,,,,,,,,,,,,
201,04210LAC,LAC,GSW,2,155,,Defensive rebound by S. Curry,45,55,,,,,,,,S. Curry ,defensive,,,,,,,
202,04210LAC,LAC,GSW,2,147,,S. Curry misses 2-pt jump shot from 21 ft,45,55,S. Curry ,2.0,0,,,,,,,,,,,,,
203,04210LAC,LAC,GSW,2,143,Defensive rebound by J. Green,,45,55,,,,,,,,J. Green ,defensive,,,,,,,
204,04210LAC,LAC,GSW,2,142,Personal foul by K. Durant (drawn by D. Gallinari),,45,55,,,,,personal,K. Durant ,D. Gallinari ,,,,,,,,,
205,04210LAC,LAC,GSW,2,142,D. Gallinari makes free throw 1 of 2,,46,55,,,,,,,,,,D. Gallinari ,1,1 of 2,,,,
206,04210LAC,LAC,GSW,2,142,,K. Looney enters the game for S. Curry,46,55,,,,,,,,,,,,,K. Looney - GSW,S. Curry - GSW,,
207,04210LAC,LAC,GSW,2,142,M. Harrell enters the game for J. Green,,46,55,,,,,,,,,,,,,M. Harrell - LAC,J. Green - LAC,,
208,04210LAC,LAC,GSW,2,142,D. Gallinari makes free throw 2 of 2,,47,55,,,,,,,,,,D. Gallinari ,1,2 of 2,,,,
209,04210LAC,LAC,GSW,2,120,,Turnover by K. Durant (bad pass; steal by P. Beverley),47,55,,,,,,,,,,,,,,,K. Durant ,steal
210,04210LAC,LAC,GSW,2,117,D. Gallinari makes 2-pt dunk from 2 ft,,49,55,D. Gallinari ,2.0,1,,,,,,,,,,,,,
211,04210LAC,LAC,GSW,2,109,,K. Durant makes 2-pt dunk from 2 ft (assist by D. Green),49,57,K. Durant ,2.0,1,,,,,,,,,,,,,
212,04210LAC,LAC,GSW,2,109,,Shooting foul by L. Shamet (drawn by K. Durant),49,57,,,,,shooting,L. Shamet ,K. Durant ,,,,,,,,,
213,04210LAC,LAC,GSW,2,109,,K. Durant makes free throw 1 of 1,49,58,,,,,,,,,,K. Durant ,1,1 of 1,,,,
214,04210LAC,LAC,GSW,2,104,L. Williams misses 2-pt jump shot from 1 ft,,49,58,L. Williams ,2.0,0,,,,,,,,,,,,,
215,04210LAC,LAC,GSW,2,100,,Defensive rebound by A. Iguodala,49,58,,,,,,,,A. Iguodala ,defensive,,,,,,,
216,04210LAC,LAC,GSW,2,97,,Turnover by A. Iguodala (bad pass; steal by L. Shamet),49,58,,,,,,,,,,,,,,,A. Iguodala ,steal
217,04210LAC,LAC,GSW,2,87,P. Beverley misses 3-pt jump shot from 22 ft,,49,58,P. Beverley ,3.0,0,,,,,,,,,,,,,
218,04210LAC,LAC,GSW,2,86,Offensive rebound by Team,,49,58,,,,,,,,Team ,offensive,,,,,,,
219,04210LAC,LAC,GSW,2,71,L. Williams makes 3-pt jump shot from 24 ft (assist by M. Harrell),,52,58,L. Williams ,3.0,1,,,,,,,,,,,,,
220,04210LAC,LAC,GSW,2,51,,Turnover by K. Thompson (lost ball; steal by L. Williams),52,58,,,,,,,,,,,,,,,K. Thompson ,steal
221,04210LAC,LAC,GSW,2,47,P. Beverley misses 3-pt jump shot from 26 ft,,52,58,P. Beverley ,3.0,0,,,,,,,,,,,,,
222,04210LAC,LAC,GSW,2,43,,Defensive rebound by D. Green,52,58,,,,,,,,D. Green ,defensive,,,,,,,
223,04210LAC,LAC,GSW,2,36,,K. Durant misses 3-pt jump shot from 29 ft,52,58,K. Durant ,3.0,0,,,,,,,,,,,,,
224,04210LAC,LAC,GSW,2,32,Defensive rebound by L. Williams,,52,58,,,,,,,,L. Williams ,defensive,,,,,,,
225,04210LAC,LAC,GSW,2,16,M. Harrell makes 2-pt jump shot from 14 ft (assist by L. Williams),,54,58,M. Harrell ,2.0,1,,,,,,,,,,,,,
226,04210LAC,LAC,GSW,2,2,,K. Durant makes 3-pt jump shot from 29 ft,54,61,K. Durant ,3.0,1,,,,,,,,,,,,,
227,04210LAC,LAC,GSW,2,2,,Shooting foul by D. Gallinari (drawn by K. Durant),54,61,,,,,shooting,D. Gallinari ,K. Durant ,,,,,,,,,
228,04210LAC,LAC,GSW,2,2,,K. Durant makes free throw 1 of 1,54,62,,,,,,,,,,K. Durant ,1,1 of 1,,,,
229,04210LAC,LAC,GSW,2,0,M. Harrell misses 3-pt jump shot from 52 ft,,54,62,M. Harrell ,3.0,0,,,,,,,,,,,,,
230,04210LAC,LAC,GSW,2,0,Offensive rebound by Team,,54,62,,,,,,,,Team ,offensive,,,,,,,
231,04210LAC,LAC,GSW,2,0,,End of 2nd quarter,54,62,,,,,,,,,,,,,,,,
232,04210LAC,LAC,GSW,3,719,Turnover by S. Gilgeous-Alexander (out of bounds lost ball),,54,62,,,,,,,,,,,,,,,S. Gilgeous-Alexander ,common_tov
233,04210LAC,LAC,GSW,3,716,,Turnover by K. Durant (bad pass; steal by J. Green),54,62,,,,,,,,,,,,,,,K. Durant ,steal
234,04210LAC,LAC,GSW,3,713,Turnover by J. Green (traveling),,54,62,,,,,,,,,,,,,,,J. Green ,common_tov
235,04210LAC,LAC,GSW,3,704,,Turnover by A. Bogut (bad pass),54,62,,,,,,,,,,,,,,,A. Bogut ,common_tov
236,04210LAC,LAC,GSW,3,687,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft (assist by D. Gallinari),,57,62,S. Gilgeous-Alexander ,3.0,1,,,,,,,,,,,,,
237,04210LAC,LAC,GSW,3,672,,K. Durant misses 3-pt jump shot from 26 ft,57,62,K. Durant ,3.0,0,,,,,,,,,,,,,
238,04210LAC,LAC,GSW,3,668,Defensive rebound by P. Beverley,,57,62,,,,,,,,P. Beverley ,defensive,,,,,,,
239,04210LAC,LAC,GSW,3,662,S. Gilgeous-Alexander misses 2-pt layup from 3 ft,,57,62,S. Gilgeous-Alexander ,2.0,0,,,,,,,,,,,,,
240,04210LAC,LAC,GSW,3,659,,Defensive rebound by A. Bogut,57,62,,,,,,,,A. Bogut ,defensive,,,,,,,
241,04210LAC,LAC,GSW,3,650,,D. Green makes 2-pt layup from 2 ft (assist by A. Bogut),57,64,D. Green ,2.0,1,,,,,,,,,,,,,
242,04210LAC,LAC,GSW,3,636,D. Gallinari makes 2-pt layup from 2 ft,,59,64,D. Gallinari ,2.0,1,,,,,,,,,,,,,
243,04210LAC,LAC,GSW,3,623,,A. Bogut makes 2-pt jump shot from 2 ft (assist by S. Curry),59,66,A. Bogut ,2.0,1,,,,,,,,,,,,,
244,04210LAC,LAC,GSW,3,613,L. Shamet makes 3-pt jump shot from 23 ft (assist by J. Green),,62,66,L. Shamet ,3.0,1,,,,,,,,,,,,,
245,04210LAC,LAC,GSW,3,594,,Turnover by A. Bogut (bad pass),62,66,,,,,,,,,,,,,,,A. Bogut ,common_tov
246,04210LAC,LAC,GSW,3,570,P. Beverley misses 2-pt jump shot from 14 ft,,62,66,P. Beverley ,2.0,0,,,,,,,,,,,,,
247,04210LAC,LAC,GSW,3,567,,Defensive rebound by S. Curry,62,66,,,,,,,,S. Curry ,defensive,,,,,,,
248,04210LAC,LAC,GSW,3,555,,K. Durant misses 2-pt jump shot from 21 ft,62,66,K. Durant ,2.0,0,,,,,,,,,,,,,
249,04210LAC,LAC,GSW,3,551,,Offensive rebound by A. Bogut,62,66,,,,,,,,A. Bogut ,offensive,,,,,,,
250,04210LAC,LAC,GSW,3,551,,A. Bogut makes 2-pt layup from 1 ft,62,68,A. Bogut ,2.0,1,,,,,,,,,,,,,
251,04210LAC,LAC,GSW,3,542,S. Gilgeous-Alexander makes 2-pt jump shot from 6 ft,,64,68,S. Gilgeous-Alexander ,2.0,1,,,,,,,,,,,,,
252,04210LAC,LAC,GSW,3,527,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),64,70,D. Green ,2.0,1,,,,,,,,,,,,,
253,04210LAC,LAC,GSW,3,513,P. Beverley makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),,67,70,P. Beverley ,3.0,1,,,,,,,,,,,,,
254,04210LAC,LAC,GSW,3,492,,A. Bogut misses 2-pt hook shot from 4 ft,67,70,A. Bogut ,2.0,0,,,,,,,,,,,,,
255,04210LAC,LAC,GSW,3,487,,Offensive rebound by D. Green,67,70,,,,,,,,D. Green ,offensive,,,,,,,
256,04210LAC,LAC,GSW,3,487,,D. Green misses 2-pt layup from 1 ft,67,70,D. Green ,2.0,0,,,,,,,,,,,,,
257,04210LAC,LAC,GSW,3,486,,Offensive rebound by D. Green,67,70,,,,,,,,D. Green ,offensive,,,,,,,
258,04210LAC,LAC,GSW,3,486,,D. Green misses 2-pt layup from 1 ft,67,70,D. Green ,2.0,0,,,,,,,,,,,,,
259,04210LAC,LAC,GSW,3,486,Defensive rebound by S. Gilgeous-Alexander,,67,70,,,,,,,,S. Gilgeous-Alexander ,defensive,,,,,,,
260,04210LAC,LAC,GSW,3,468,D. Gallinari misses 2-pt jump shot from 8 ft,,67,70,D. Gallinari ,2.0,0,,,,,,,,,,,,,
261,04210LAC,LAC,GSW,3,466,,Defensive rebound by K. Thompson,67,70,,,,,,,,K. Thompson ,defensive,,,,,,,
262,04210LAC,LAC,GSW,3,457,,S. Curry misses 3-pt jump shot from 25 ft,67,70,S. Curry ,3.0,0,,,,,,,,,,,,,
263,04210LAC,LAC,GSW,3,455,Defensive rebound by P. Beverley,,67,70,,,,,,,,P. Beverley ,defensive,,,,,,,
264,04210LAC,LAC,GSW,3,440,S. Gilgeous-Alexander makes 2-pt jump shot from 20 ft,,69,70,S. Gilgeous-Alexander ,2.0,1,,,,,,,,,,,,,
265,04210LAC,LAC,GSW,3,426,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),69,73,K. Durant ,3.0,1,,,,,,,,,,,,,
266,04210LAC,LAC,GSW,3,406,Shooting foul by A. Bogut (drawn by J. Green),,69,73,,,,,shooting,A. Bogut ,J. Green ,,,,,,,,,
267,04210LAC,LAC,GSW,3,406,J. Green makes free throw 1 of 2,,70,73,,,,,,,,,,J. Green ,1,1 of 2,,,,
268,04210LAC,LAC,GSW,3,406,,K. Looney enters the game for A. Bogut,70,73,,,,,,,,,,,,,K. Looney - GSW,A. Bogut - GSW,,
269,04210LAC,LAC,GSW,3,406,J. Green makes free throw 2 of 2,,71,73,,,,,,,,,,J. Green ,1,2 of 2,,,,
270,04210LAC,LAC,GSW,3,386,,K. Looney misses 2-pt layup from 3 ft (block by P. Beverley),71,73,K. Looney ,2.0,0,P. Beverley ,,,,,,,,,,,,
271,04210LAC,LAC,GSW,3,386,Defensive rebound by L. Shamet,,71,73,,,,,,,,L. Shamet ,defensive,,,,,,,
272,04210LAC,LAC,GSW,3,379,Shooting foul by K. Looney (drawn by D. Gallinari),,71,73,,,,,shooting,K. Looney ,D. Gallinari ,,,,,,,,,
273,04210LAC,LAC,GSW,3,379,D. Gallinari misses free throw 1 of 2,,71,73,,,,,,,,,,D. Gallinari ,0,1 of 2,,,,
274,04210LAC,LAC,GSW,3,379,Offensive rebound by Team,,71,73,,,,,,,,Team ,offensive,,,,,,,
275,04210LAC,LAC,GSW,3,379,D. Gallinari makes free throw 2 of 2,,72,73,,,,,,,,,,D. Gallinari ,1,2 of 2,,,,
276,04210LAC,LAC,GSW,3,356,,K. Durant misses 2-pt jump shot from 15 ft,72,73,K. Durant ,2.0,0,,,,,,,,,,,,,
277,04210LAC,LAC,GSW,3,354,Defensive rebound by P. Beverley,,72,73,,,,,,,,P. Beverley ,defensive,,,,,,,
278,04210LAC,LAC,GSW,3,350,L. Shamet makes 3-pt jump shot from 26 ft (assist by P. Beverley),,75,73,L. Shamet ,3.0,1,,,,,,,,,,,,,
279,04210LAC,LAC,GSW,3,331,,K. Durant makes 2-pt jump shot from 20 ft (assist by D. Green),75,75,K. Durant ,2.0,1,,,,,,,,,,,,,
280,04210LAC,LAC,GSW,3,321,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,77,75,S. Gilgeous-Alexander ,2.0,1,,,,,,,,,,,,,
281,04210LAC,LAC,GSW,3,308,,K. Durant makes 2-pt jump shot from 17 ft,77,77,K. Durant ,2.0,1,,,,,,,,,,,,,
282,04210LAC,LAC,GSW,3,288,D. Gallinari misses 2-pt layup from 2 ft,,77,77,D. Gallinari ,2.0,0,,,,,,,,,,,,,
283,04210LAC,LAC,GSW,3,287,,Defensive rebound by S. Curry,77,77,,,,,,,,S. Curry ,defensive,,,,,,,
284,04210LAC,LAC,GSW,3,273,,K. Thompson misses 2-pt jump shot from 12 ft,77,77,K. Thompson ,2.0,0,,,,,,,,,,,,,
285,04210LAC,LAC,GSW,3,271,Defensive rebound by D. Gallinari,,77,77,,,,,,,,D. Gallinari ,defensive,,,,,,,
286,04210LAC,LAC,GSW,3,269,L. Shamet makes 3-pt jump shot from 27 ft (assist by P. Beverley),,80,77,L. Shamet ,3.0,1,,,,,,,,,,,,,
287,04210LAC,LAC,GSW,3,256,,Personal foul by J. Green (drawn by K. Durant),80,77,,,,,personal,J. Green ,K. Durant ,,,,,,,,,
288,04210LAC,LAC,GSW,3,256,,A. Iguodala enters the game for K. Thompson,80,77,,,,,,,,,,,,,A. Iguodala - GSW,K. Thompson - GSW,,
289,04210LAC,LAC,GSW,3,256,M. Harrell enters the game for J. Green,,80,77,,,,,,,,,,,,,M. Harrell - LAC,J. Green - LAC,,
290,04210LAC,LAC,GSW,3,244,,Turnover by K. Durant (lost ball; steal by L. Shamet),80,77,,,,,,,,,,,,,,,K. Durant ,steal
291,04210LAC,LAC,GSW,3,237,M. Harrell makes 2-pt dunk from 2 ft (assist by D. Gallinari),,82,77,M. Harrell ,2.0,1,,,,,,,,,,,,,
292,04210LAC,LAC,GSW,3,220,,K. Durant misses 3-pt jump shot from 26 ft,82,77,K. Durant ,3.0,0,,,,,,,,,,,,,
293,04210LAC,LAC,GSW,3,218,Defensive rebound by Team,,82,77,,,,,,,,Team ,defensive,,,,,,,
294,04210LAC,LAC,GSW,3,198,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,82,77,S. Gilgeous-Alexander ,2.0,0,,,,,,,,,,,,,
295,04210LAC,LAC,GSW,3,197,Offensive rebound by M. Harrell,,82,77,,,,,,,,M. Harrell ,offensive,,,,,,,
296,04210LAC,LAC,GSW,3,190,D. Gallinari misses 3-pt jump shot from 27 ft,,82,77,D. Gallinari ,3.0,0,,,,,,,,,,,,,
297,04210LAC,LAC,GSW,3,185,,Defensive rebound by S. Curry,82,77,,,,,,,,S. Curry ,defensive,,,,,,,
298,04210LAC,LAC,GSW,3,180,,Shooting foul by L. Shamet (drawn by S. Curry),82,77,,,,,shooting,L. Shamet ,S. Curry ,,,,,,,,,
299,04210LAC,LAC,GSW,3,180,,S. Curry makes free throw 1 of 2,82,78,,,,,,,,,,S. Curry ,1,1 of 2,,,,
300,04210LAC,LAC,GSW,3,180,,A. McKinnie enters the game for K. Durant,82,78,,,,,,,,,,,,,A. McKinnie - GSW,K. Durant - GSW,,
301,04210LAC,LAC,GSW,3,180,L. Williams enters the game for S. Gilgeous-Alexander,,82,78,,,,,,,,,,,,,L. Williams - LAC,S. Gilgeous-Alexander - LAC,,
302,04210LAC,LAC,GSW,3,180,,S. Curry makes free throw 2 of 2,82,79,,,,,,,,,,S. Curry ,1,2 of 2,,,,
303,04210LAC,LAC,GSW,3,164,Turnover by D. Gallinari (traveling),,82,79,,,,,,,,,,,,,,,D. Gallinari ,common_tov
304,04210LAC,LAC,GSW,3,152,,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),82,82,A. Iguodala ,3.0,1,,,,,,,,,,,,,
305,04210LAC,LAC,GSW,3,140,Personal foul by A. McKinnie (drawn by L. Williams),,82,82,,,,,personal,A. McKinnie ,L. Williams ,,,,,,,,,
306,04210LAC,LAC,GSW,3,140,W. Chandler enters the game for D. Gallinari,,82,82,,,,,,,,,,,,,W. Chandler - LAC,D. Gallinari - LAC,,
307,04210LAC,LAC,GSW,3,131,Turnover by W. Chandler (step out of bounds),,82,82,,,,,,,,,,,,,,,W. Chandler ,common_tov
308,04210LAC,LAC,GSW,3,120,,S. Curry misses 3-pt jump shot from 26 ft,82,82,S. Curry ,3.0,0,,,,,,,,,,,,,
309,04210LAC,LAC,GSW,3,117,,Offensive rebound by A. McKinnie,82,82,,,,,,,,A. McKinnie ,offensive,,,,,,,
310,04210LAC,LAC,GSW,3,110,,S. Curry makes 3-pt jump shot from 25 ft,82,85,S. Curry ,3.0,1,,,,,,,,,,,,,
311,04210LAC,LAC,GSW,3,92,L. Shamet misses 3-pt jump shot from 26 ft,,82,85,L. Shamet ,3.0,0,,,,,,,,,,,,,
312,04210LAC,LAC,GSW,3,90,,Defensive rebound by D. Green,82,85,,,,,,,,D. Green ,defensive,,,,,,,
313,04210LAC,LAC,GSW,3,83,,S. Curry misses 2-pt jump shot from 20 ft,82,85,S. Curry ,2.0,0,,,,,,,,,,,,,
314,04210LAC,LAC,GSW,3,80,Defensive rebound by P. Beverley,,82,85,,,,,,,,P. Beverley ,defensive,,,,,,,
315,04210LAC,LAC,GSW,3,76,W. Chandler misses 2-pt layup from 3 ft,,82,85,W. Chandler ,2.0,0,,,,,,,,,,,,,
316,04210LAC,LAC,GSW,3,72,,Defensive rebound by K. Looney,82,85,,,,,,,,K. Looney ,defensive,,,,,,,
317,04210LAC,LAC,GSW,3,64,,Personal foul by W. Chandler (drawn by D. Green),82,85,,,,,personal,W. Chandler ,D. Green ,,,,,,,,,
318,04210LAC,LAC,GSW,3,64,J. Robinson enters the game for P. Beverley,,82,85,,,,,,,,,,,,,J. Robinson - LAC,P. Beverley - LAC,,
319,04210LAC,LAC,GSW,3,64,G. Temple enters the game for L. Shamet,,82,85,,,,,,,,,,,,,G. Temple - LAC,L. Shamet - LAC,,
320,04210LAC,LAC,GSW,3,48,,D. Green misses 3-pt jump shot from 26 ft,82,85,D. Green ,3.0,0,,,,,,,,,,,,,
321,04210LAC,LAC,GSW,3,48,Defensive rebound by Team,,82,85,,,,,,,,Team ,defensive,,,,,,,
322,04210LAC,LAC,GSW,3,40,G. Temple makes 2-pt layup from 2 ft (assist by L. Williams),,84,85,G. Temple ,2.0,1,,,,,,,,,,,,,
323,04210LAC,LAC,GSW,3,35,,Personal foul by G. Temple (drawn by S. Curry),84,85,,,,,personal,G. Temple ,S. Curry ,,,,,,,,,
324,04210LAC,LAC,GSW,3,35,,S. Curry makes free throw 1 of 2,84,86,,,,,,,,,,S. Curry ,1,1 of 2,,,,
325,04210LAC,LAC,GSW,3,35,,S. Curry makes free throw 2 of 2,84,87,,,,,,,,,,S. Curry ,1,2 of 2,,,,
326,04210LAC,LAC,GSW,3,13,Turnover by G. Temple (lost ball; steal by S. Curry),,84,87,,,,,,,,,,,,,,,G. Temple ,steal
327,04210LAC,LAC,GSW,3,2,,D. Green misses 2-pt jump shot from 6 ft,84,87,D. Green ,2.0,0,,,,,,,,,,,,,
328,04210LAC,LAC,GSW,3,2,,Offensive rebound by A. Iguodala,84,87,,,,,,,,A. Iguodala ,offensive,,,,,,,
329,04210LAC,LAC,GSW,3,1,,A. Iguodala misses 2-pt layup from 1 ft,84,87,A. Iguodala ,2.0,0,,,,,,,,,,,,,
330,04210LAC,LAC,GSW,3,0,,Offensive rebound by Team,84,87,,,,,,,,Team ,offensive,,,,,,,
331,04210LAC,LAC,GSW,3,0,,End of 3rd quarter,84,87,,,,,,,,,,,,,,,,
332,04210LAC,LAC,GSW,4,707,,A. Iguodala misses 3-pt jump shot from 27 ft,84,87,A. Iguodala ,3.0,0,,,,,,,,,,,,,
333,04210LAC,LAC,GSW,4,702,Defensive rebound by M. Harrell,,84,87,,,,,,,,M. Harrell ,defensive,,,,,,,
334,04210LAC,LAC,GSW,4,695,L. Williams misses 2-pt jump shot from 15 ft,,84,87,L. Williams ,2.0,0,,,,,,,,,,,,,
335,04210LAC,LAC,GSW,4,693,,Defensive rebound by A. Bogut,84,87,,,,,,,,A. Bogut ,defensive,,,,,,,
336,04210LAC,LAC,GSW,4,677,,K. Thompson misses 2-pt jump shot from 14 ft,84,87,K. Thompson ,2.0,0,,,,,,,,,,,,,
337,04210LAC,LAC,GSW,4,672,Defensive rebound by G. Temple,,84,87,,,,,,,,G. Temple ,defensive,,,,,,,
338,04210LAC,LAC,GSW,4,660,Personal foul by S. Livingston (drawn by L. Williams),,84,87,,,,,personal,S. Livingston ,L. Williams ,,,,,,,,,
339,04210LAC,LAC,GSW,4,647,W. Chandler makes 2-pt jump shot from 24 ft (assist by M. Harrell),,86,87,W. Chandler ,2.0,1,,,,,,,,,,,,,
340,04210LAC,LAC,GSW,4,626,,K. Thompson makes 3-pt jump shot from 26 ft,86,90,K. Thompson ,3.0,1,,,,,,,,,,,,,
341,04210LAC,LAC,GSW,4,608,L. Williams misses 3-pt jump shot from 28 ft,,86,90,L. Williams ,3.0,0,,,,,,,,,,,,,
342,04210LAC,LAC,GSW,4,606,,Defensive rebound by A. Bogut,86,90,,,,,,,,A. Bogut ,defensive,,,,,,,
343,04210LAC,LAC,GSW,4,583,,K. Thompson misses 3-pt jump shot from 27 ft,86,90,K. Thompson ,3.0,0,,,,,,,,,,,,,
344,04210LAC,LAC,GSW,4,579,,Offensive rebound by A. McKinnie,86,90,,,,,,,,A. McKinnie ,offensive,,,,,,,
345,04210LAC,LAC,GSW,4,579,,A. McKinnie makes 2-pt layup from 1 ft,86,92,A. McKinnie ,2.0,1,,,,,,,,,,,,,
346,04210LAC,LAC,GSW,4,564,M. Harrell makes 2-pt layup from 2 ft,,88,92,M. Harrell ,2.0,1,,,,,,,,,,,,,
347,04210LAC,LAC,GSW,4,543,,A. Iguodala makes 2-pt dunk from 2 ft (assist by A. Bogut),88,94,A. Iguodala ,2.0,1,,,,,,,,,,,,,
348,04210LAC,LAC,GSW,4,529,W. Chandler misses 3-pt jump shot from 28 ft,,88,94,W. Chandler ,3.0,0,,,,,,,,,,,,,
349,04210LAC,LAC,GSW,4,525,Offensive rebound by L. Williams,,88,94,,,,,,,,L. Williams ,offensive,,,,,,,
350,04210LAC,LAC,GSW,4,523,Personal foul by A. McKinnie (drawn by L. Williams),,88,94,,,,,personal,A. McKinnie ,L. Williams ,,,,,,,,,
351,04210LAC,LAC,GSW,4,523,,K. Durant enters the game for A. Iguodala,88,94,,,,,,,,,,,,,K. Durant - GSW,A. Iguodala - GSW,,
352,04210LAC,LAC,GSW,4,523,S. Gilgeous-Alexander enters the game for G. Temple,,88,94,,,,,,,,,,,,,S. Gilgeous-Alexander - LAC,G. Temple - LAC,,
353,04210LAC,LAC,GSW,4,516,L. Williams misses 2-pt jump shot from 17 ft,,88,94,L. Williams ,2.0,0,,,,,,,,,,,,,
354,04210LAC,LAC,GSW,4,512,,Defensive rebound by A. Bogut,88,94,,,,,,,,A. Bogut ,defensive,,,,,,,
355,04210LAC,LAC,GSW,4,500,,K. Thompson makes 2-pt jump shot from 17 ft,88,96,K. Thompson ,2.0,1,,,,,,,,,,,,,
356,04210LAC,LAC,GSW,4,500,P. Beverley enters the game for W. Chandler,,88,96,,,,,,,,,,,,,P. Beverley - LAC,W. Chandler - LAC,,
357,04210LAC,LAC,GSW,4,500,D. Gallinari enters the game for J. Robinson,,88,96,,,,,,,,,,,,,D. Gallinari - LAC,J. Robinson - LAC,,
358,04210LAC,LAC,GSW,4,481,D. Gallinari makes 3-pt jump shot from 27 ft (assist by M. Harrell),,91,96,D. Gallinari ,3.0,1,,,,,,,,,,,,,
359,04210LAC,LAC,GSW,4,461,,A. Bogut makes 2-pt layup from 1 ft (assist by S. Livingston),91,98,A. Bogut ,2.0,1,,,,,,,,,,,,,
360,04210LAC,LAC,GSW,4,446,L. Williams misses 2-pt layup from 2 ft,,91,98,L. Williams ,2.0,0,,,,,,,,,,,,,
361,04210LAC,LAC,GSW,4,446,,Defensive rebound by Team,91,98,,,,,,,,Team ,defensive,,,,,,,
362,04210LAC,LAC,GSW,4,425,,A. McKinnie makes 2-pt jump shot from 2 ft (assist by K. Durant),91,100,A. McKinnie ,2.0,1,,,,,,,,,,,,,
363,04210LAC,LAC,GSW,4,407,D. Gallinari misses 2-pt jump shot from 15 ft,,91,100,D. Gallinari ,2.0,0,,,,,,,,,,,,,
364,04210LAC,LAC,GSW,4,405,,Defensive rebound by K. Durant,91,100,,,,,,,,K. Durant ,defensive,,,,,,,
365,04210LAC,LAC,GSW,4,395,,A. McKinnie misses 3-pt jump shot from 25 ft,91,100,A. McKinnie ,3.0,0,,,,,,,,,,,,,
366,04210LAC,LAC,GSW,4,393,Defensive rebound by Team,,91,100,,,,,,,,Team ,defensive,,,,,,,
367,04210LAC,LAC,GSW,4,393,,Loose ball foul by S. Livingston (drawn by P. Beverley),91,100,,,,,loose ball,S. Livingston ,P. Beverley ,,,,,,,,,
368,04210LAC,LAC,GSW,4,387,Shooting foul by A. Bogut (drawn by L. Williams),,91,100,,,,,shooting,A. Bogut ,L. Williams ,,,,,,,,,
